T
-2.990000
-3.458000
-2.432000
-1.826000
-0.154000
1.926000
3.494000
3.716000
4.116000
4.026000
3.608000
2.950000
2.348000
2.122000
1.782000
1.848000
1.280000
0.654000
0.372000
0.066000
0.386000
0.712000
0.556000
1.506000
2.126000
2.268000
2.680000
3.620000
3.802000
3.730000
4.208000
4.350000
4.254000
4.188000
4.206000
4.646000
4.704000
4.984000
5.070000
5.520000
6.120000
6.872000
7.722000
8.270000
9.238000
10.252000
10.350000
10.914000
11.062000
9.866000
7.654000
7.446000
7.756000
8.066000
10.542000
10.662000
11.402000
11.786000
12.164000
12.808000
12.766000
12.428000
12.210000
11.994000
11.636000
11.598000
11.190000
10.754000
10.508000
10.288000
9.918000
9.674000
9.664000
9.732000
9.964000
10.472000
10.496000
10.746000
10.658000
10.946000
10.548000
10.714000
10.594000
9.900000
9.554000
5.966000
4.578000
4.716000
3.420000
2.134000
1.160000
0.746000
0.694000
0.680000
0.470000
0.102000
-0.006000
0.124000
0.380000
0.826000
1.404000
1.810000
2.510000
3.464000
3.072000
4.164000
4.268000
3.422000
2.356000
2.066000
2.208000
2.222000
1.964000
2.114000
1.926000
2.278000
2.004000
1.606000
1.734000
1.662000
1.406000
1.190000
1.294000
1.836000
2.922000
3.456000
3.712000
3.032000
2.296000
3.232000
1.988000
1.364000
0.484000
0.452000
0.474000
-0.028000
-0.266000
-0.816000
-1.762000
-2.502000
-2.686000
-2.726000
-3.030000
-3.394000
-3.350000
-3.100000
-3.438000
-2.242000
-0.718000
0.388000
1.122000
2.056000
2.138000
2.282000
2.260000
1.286000
0.172000
-0.284000
-0.282000
-0.362000
-1.072000
-1.388000
-1.698000
-1.672000
-1.242000
-1.112000
-1.164000
-1.246000
-1.548000
-1.494000
-1.162000
0.270000
1.472000
2.318000
2.554000
2.772000
2.702000
2.714000
2.800000
2.344000
1.592000
0.784000
-0.396000
-0.996000
-1.468000
-1.926000
-2.400000
-2.680000
-2.998000
-3.184000
-3.546000
-3.676000
-3.324000
-3.006000
-1.834000
-0.848000
0.528000
1.988000
3.146000
3.622000
4.518000
4.978000
4.450000
3.922000
3.000000
1.904000
1.110000
0.448000
-0.200000
-0.934000
-0.876000
-1.266000
-2.546000
-3.358000
-2.882000
-3.904000
-4.532000
-4.586000
-3.300000
-2.212000
-0.876000
0.376000
1.346000
2.236000
2.730000
2.964000
3.152000
2.978000
2.622000
2.292000
2.042000
1.764000
1.488000
1.406000
1.042000
0.848000
0.656000
0.440000
0.322000
0.326000
0.420000
0.434000
0.434000
-0.060000
-0.908000
-1.412000
-1.612000
-1.476000
-1.162000
-0.942000
-0.708000
-0.540000
-0.642000
-0.594000
-0.744000
-0.730000
-0.742000
-0.864000
-0.948000
-1.166000
-1.450000
-1.572000
-1.636000
-1.768000
-2.018000
-2.024000
-1.504000
-1.036000
-0.416000
-0.046000
0.428000
1.220000
2.088000
3.352000
3.296000
2.134000
1.394000
0.482000
0.294000
1.184000
1.316000
1.612000
1.830000
2.366000
2.592000
2.562000
2.826000
3.106000
2.590000
3.214000
3.678000
4.632000
5.064000
5.420000
5.618000
5.762000
6.402000
6.444000
5.394000
5.178000
4.414000
3.694000
3.206000
2.632000
2.062000
1.730000
1.576000
1.270000
1.296000
2.070000
2.936000
2.674000
2.552000
2.592000
2.618000
3.034000
3.680000
4.292000
4.458000
4.746000
4.754000
4.960000
5.020000
4.372000
3.164000
2.074000
1.174000
-0.088000
-0.514000
-1.362000
-1.230000
-2.300000
-1.922000
-1.788000
-1.640000
-1.788000
-1.604000
-1.834000
0.438000
2.192000
4.276000
5.232000
5.740000
6.330000
6.808000
6.652000
6.136000
5.594000
5.210000
5.090000
4.844000
4.734000
4.540000
3.930000
3.744000
3.516000
3.562000
3.614000
3.882000
3.644000
3.708000
3.724000
4.000000
4.432000
5.920000
7.180000
8.390000
8.808000
9.292000
8.704000
7.466000
6.216000
5.744000
5.610000
5.398000
5.012000
4.806000
4.660000
4.408000
4.274000
3.936000
3.260000
2.846000
2.544000
2.348000
1.968000
2.040000
4.270000
5.218000
5.370000
5.310000
5.158000
4.932000
4.662000
5.064000
4.736000
3.194000
2.642000
2.380000
1.556000
1.436000
1.490000
1.538000
1.530000
1.412000
1.464000
1.312000
0.850000
0.604000
0.770000
1.186000
2.398000
3.196000
3.334000
2.798000
3.218000
4.500000
2.996000
3.230000
2.926000
2.224000
1.454000
0.948000
0.342000
-0.212000
-0.502000
-0.944000
-1.068000
-1.590000
-1.414000
-1.332000
-1.256000
-1.650000
-1.766000
-1.286000
-0.724000
1.420000
3.440000
4.116000
4.844000
5.012000
5.056000
5.248000
4.866000
4.160000
3.116000
1.302000
0.700000
-0.746000
-1.224000
-1.914000
-2.542000
-2.868000
-2.640000
-2.644000
-3.264000
-3.314000
-2.430000
-0.626000
1.128000
2.796000
4.702000
6.500000
6.908000
7.604000
7.572000
7.254000
6.098000
4.610000
3.024000
1.664000
0.808000
0.630000
0.558000
0.460000
-0.874000
-1.012000
-1.568000
-2.132000
-2.658000
-2.852000
-2.034000
-1.364000
-0.434000
0.478000
1.732000
2.020000
2.520000
2.832000
3.144000
3.354000
3.380000
3.316000
3.208000
3.238000
3.188000
3.248000
3.330000
3.416000
3.504000
3.444000
3.436000
3.344000
3.182000
3.054000
2.928000
2.946000
3.152000
3.164000
2.820000
2.970000
3.430000
3.220000
2.898000
2.564000
2.406000
2.636000
2.758000
2.822000
2.626000
2.200000
1.834000
1.894000
1.894000
1.768000
1.664000
1.652000
1.614000
1.538000
1.458000
1.580000
1.602000
1.576000
1.566000
1.478000
1.442000
1.330000
1.184000
1.158000
1.036000
1.000000
1.000000
0.946000
0.868000
0.914000
0.994000
1.070000
1.100000
1.060000
1.356000
1.434000
1.370000
1.274000
1.172000
0.996000
0.922000
0.840000
0.936000
0.900000
0.708000
0.674000
0.782000
0.966000
1.012000
0.984000
0.656000
0.300000
-0.186000
-0.422000
-0.762000
-0.812000
-0.696000
-0.636000
-0.598000
-0.568000
-0.410000
-0.822000
-0.778000
-0.484000
0.464000
0.670000
1.638000
2.936000
3.926000
4.742000
5.220000
5.502000
5.098000
4.394000
3.838000
2.912000
2.050000
1.212000
0.698000
0.316000
-0.030000
0.262000
0.284000
0.414000
1.032000
1.998000
1.678000
1.652000
1.616000
1.908000
2.908000
3.530000
3.822000
3.546000
3.294000
2.954000
2.724000
2.266000
2.336000
2.256000
2.022000
2.124000
2.194000
2.106000
1.930000
1.682000
1.558000
1.668000
1.614000
1.536000
1.460000
1.838000
2.290000
2.682000
3.832000
4.802000
5.322000
6.348000
6.822000
6.494000
6.260000
6.012000
5.820000
5.682000
5.304000
4.282000
3.398000
2.484000
1.822000
0.744000
-0.084000
-0.926000
-1.352000
-1.594000
-0.530000
2.216000
3.288000
5.628000
6.938000
8.264000
9.428000
11.130000
11.054000
10.958000
9.986000
8.892000
8.226000
5.988000
4.474000
3.106000
1.944000
0.752000
0.324000
-0.584000
-1.326000
-1.882000
-2.106000
-1.838000
-1.164000
1.058000
3.864000
8.984000
9.722000
10.750000
11.518000
12.418000
11.404000
9.916000
8.862000
7.004000
4.820000
4.462000
4.504000
4.524000
4.320000
3.586000
3.372000
3.544000
3.610000
3.368000
3.148000
3.056000
3.120000
3.422000
3.774000
4.046000
4.560000
5.138000
5.228000
5.236000
5.546000
5.428000
5.268000
5.072000
4.872000
4.870000
4.708000
4.468000
4.352000
4.236000
4.010000
3.510000
3.470000
3.374000
3.274000
3.178000
3.470000
3.754000
3.958000
4.272000
4.622000
5.112000
5.358000
5.444000
6.140000
6.242000
6.028000
5.862000
5.772000
5.822000
5.860000
5.718000
5.404000
4.674000
4.282000
4.458000
4.668000
4.788000
4.772000
4.786000
5.058000
6.068000
6.396000
6.904000
7.252000
6.950000
7.746000
8.406000
7.832000
5.956000
6.096000
5.838000
5.674000
5.332000
4.420000
4.670000
4.790000
4.190000
4.344000
4.506000
4.428000
4.336000
4.128000
4.024000
4.296000
5.076000
5.364000
5.470000
5.948000
6.428000
6.430000
6.126000
6.348000
6.146000
6.036000
5.816000
5.538000
5.442000
5.268000
4.852000
4.446000
4.346000
4.198000
3.776000
3.364000
3.002000
2.740000
2.930000
3.188000
4.060000
5.372000
5.144000
5.578000
6.540000
7.098000
5.510000
6.586000
6.610000
6.334000
6.062000
5.758000
5.720000
5.624000
5.494000
5.112000
4.718000
4.394000
3.714000
3.376000
3.068000
2.868000
2.542000
3.294000
4.754000
5.516000
5.910000
6.846000
7.430000
7.488000
7.736000
7.972000
8.442000
8.024000
6.910000
6.512000
6.088000
6.242000
6.226000
5.784000
5.464000
5.932000
5.638000
5.210000
4.866000
4.730000
4.800000
4.718000
5.728000
7.034000
7.646000
8.000000
7.448000
7.364000
6.992000
6.770000
6.248000
5.566000
5.338000
5.070000
4.974000
4.826000
4.672000
4.782000
4.886000
5.222000
5.294000
5.206000
5.358000
5.524000
5.746000
5.872000
6.468000
7.366000
8.372000
9.048000
9.876000
10.732000
11.530000
11.518000
11.502000
10.818000
9.490000
8.344000
6.812000
6.174000
5.590000
5.034000
4.406000
3.962000
3.766000
3.392000
3.762000
3.270000
4.050000
5.800000
7.826000
9.892000
12.068000
12.900000
12.088000
11.428000
10.740000
9.798000
9.520000
9.756000
9.344000
9.034000
8.314000
7.694000
6.754000
6.380000
5.840000
5.072000
4.598000
3.858000
3.876000
2.934000
3.376000
4.920000
7.016000
9.738000
10.886000
10.846000
11.192000
12.028000
13.028000
12.798000
12.090000
12.040000
11.722000
10.016000
7.604000
7.904000
7.630000
6.812000
6.648000
6.776000
6.040000
5.638000
5.020000
5.048000
5.226000
6.582000
6.756000
7.728000
8.346000
8.686000
9.504000
10.402000
11.126000
11.058000
11.282000
10.934000
8.926000
7.692000
6.784000
6.954000
5.524000
4.742000
4.226000
3.768000
3.414000
4.138000
4.390000
4.834000
5.210000
6.262000
7.866000
10.094000
10.900000
11.672000
8.588000
8.430000
9.312000
9.928000
9.962000
10.032000
9.378000
8.998000
8.146000
7.772000
8.152000
8.166000
7.994000
7.474000
7.586000
7.230000
7.156000
6.998000
6.966000
6.810000
6.936000
7.160000
7.060000
6.924000
6.692000
6.958000
6.946000
6.364000
5.820000
5.578000
5.054000
4.648000
3.754000
3.338000
2.910000
2.274000
1.612000
1.222000
0.340000
0.154000
0.194000
0.026000
0.558000
1.162000
1.684000
2.186000
3.522000
4.110000
5.044000
6.728000
7.288000
8.060000
8.434000
8.236000
6.826000
5.536000
4.788000
3.018000
1.922000
1.256000
0.324000
-0.896000
-1.178000
-0.874000
-0.164000
0.114000
0.784000
2.038000
4.334000
6.230000
9.098000
11.356000
13.642000
15.134000
15.798000
16.282000
15.894000
15.758000
14.480000
13.440000
12.460000
11.932000
11.258000
10.210000
9.120000
8.202000
7.264000
7.190000
5.532000
6.472000
5.318000
6.680000
10.040000
12.934000
15.078000
16.608000
18.428000
18.770000
19.310000
19.770000
19.774000
18.950000
18.202000
17.128000
15.746000
14.902000
13.842000
13.036000
11.726000
10.570000
9.586000
9.042000
8.792000
8.912000
8.516000
9.582000
10.350000
13.280000
15.992000
17.114000
19.114000
19.508000
20.028000
20.770000
20.844000
20.100000
18.922000
17.898000
16.608000
15.642000
15.032000
13.152000
12.564000
10.946000
10.512000
10.632000
10.218000
9.654000
8.934000
10.134000
12.418000
14.112000
15.616000
17.652000
18.458000
19.202000
18.448000
18.344000
18.396000
17.606000
16.732000
15.854000
15.260000
13.348000
10.880000
9.544000
9.488000
9.524000
9.552000
9.390000
9.158000
8.128000
8.122000
10.276000
11.212000
11.808000
12.988000
13.078000
13.744000
14.228000
14.618000
14.414000
14.462000
13.936000
13.252000
12.282000
11.608000
11.408000
11.270000
11.252000
11.348000
11.450000
11.314000
8.618000
7.388000
6.640000
6.728000
6.980000
7.488000
8.446000
9.062000
8.104000
8.408000
10.166000
10.764000
11.088000
10.650000
10.844000
9.828000
8.604000
7.982000
7.202000
4.992000
4.352000
4.052000
3.796000
3.658000
3.504000
3.006000
3.064000
2.844000
5.106000
7.718000
9.244000
9.882000
10.200000
11.326000
11.562000
11.910000
11.950000
11.930000
12.228000
11.270000
10.590000
9.774000
8.796000
8.090000
7.014000
6.454000
5.396000
4.402000
3.016000
1.920000
1.596000
1.594000
3.902000
6.500000
8.720000
10.870000
11.060000
11.708000
11.912000
12.016000
11.996000
11.840000
11.630000
10.908000
10.020000
8.864000
7.912000
6.362000
5.358000
4.680000
3.890000
2.968000
2.548000
1.610000
1.030000
1.078000
4.156000
6.936000
9.182000
11.300000
12.026000
11.492000
10.968000
11.038000
10.804000
9.820000
9.082000
8.588000
7.952000
7.348000
6.502000
5.566000
5.432000
5.308000
5.098000
4.808000
4.434000
3.844000
3.764000
3.900000
4.458000
5.212000
6.146000
7.396000
8.422000
9.578000
9.804000
10.156000
10.608000
10.924000
10.726000
10.332000
10.016000
9.724000
9.466000
9.414000
8.924000
8.124000
6.708000
5.518000
4.218000
3.734000
3.460000
3.430000
3.836000
4.800000
8.040000
12.486000
15.224000
16.340000
16.688000
16.070000
12.934000
13.894000
14.588000
13.864000
12.688000
11.140000
9.806000
8.802000
7.886000
6.960000
6.684000
6.426000
6.380000
6.220000
5.972000
6.908000
8.250000
11.018000
12.642000
13.566000
14.130000
15.720000
16.298000
15.580000
15.020000
10.800000
9.784000
9.678000
9.604000
9.430000
9.306000
9.184000
8.956000
8.656000
8.420000
8.074000
7.956000
7.552000
7.546000
7.636000
8.002000
8.816000
9.272000
10.060000
11.146000
11.578000
12.424000
13.470000
13.474000
13.278000
13.210000
12.378000
10.974000
9.734000
9.120000
8.590000
7.728000
7.108000
6.450000
5.184000
4.104000
4.464000
4.958000
5.082000
6.226000
6.382000
7.114000
8.602000
10.774000
11.264000
12.332000
12.978000
13.940000
10.284000
12.060000
11.858000
11.096000
11.072000
10.394000
10.448000
10.610000
10.462000
10.322000
10.260000
10.548000
10.186000
10.090000
10.348000
10.808000
11.100000
10.684000
10.536000
10.680000
11.390000
12.182000
12.864000
13.304000
13.646000
13.396000
12.744000
11.920000
11.024000
10.616000
10.234000
9.778000
9.982000
9.406000
7.984000
7.738000
7.290000
6.698000
6.526000
6.770000
7.476000
7.530000
7.738000
8.068000
7.032000
7.380000
8.384000
8.684000
9.276000
9.368000
8.776000
7.656000
7.564000
7.222000
6.124000
5.574000
4.596000
4.028000
3.314000
2.674000
2.042000
0.992000
0.804000
1.728000
4.798000
8.184000
8.780000
10.038000
10.570000
11.030000
11.956000
12.000000
11.884000
12.058000
11.074000
9.764000
9.128000
6.968000
6.628000
7.070000
5.232000
4.280000
3.312000
3.492000
4.308000
5.448000
6.884000
7.850000
8.950000
9.578000
10.422000
11.166000
10.510000
10.968000
10.740000
11.312000
11.106000
11.110000
10.482000
9.534000
8.924000
8.428000
7.482000
6.702000
5.842000
5.120000
4.580000
3.970000
3.414000
3.272000
3.408000
4.072000
6.086000
7.192000
8.086000
9.070000
9.992000
10.912000
11.654000
11.734000
11.832000
12.260000
11.346000
10.512000
8.664000
7.660000
6.354000
4.846000
3.756000
2.598000
1.904000
1.118000
0.706000
0.618000
2.138000
3.864000
7.368000
9.724000
11.900000
13.016000
14.846000
16.106000
16.316000
16.552000
16.772000
16.664000
15.336000
14.210000
12.286000
